Request ID,Customer ID,Customer Name,Customer Company,Request Date,Service Type,Capability,Issue Description,Assigned Team,Resolution Time (hours),Status,Customer Feedback,Customer Rating (1-5),Escalation (Yes/No),Complaint,Compliment,General Comment,Expectation,Sentiment
d9db6445-463a-4357-ba81-354f02bb28d6,f0ed22df-6346-4f86-8c4f-e1a196279e7e,Danny Wright,Reese-Gutierrez,30/05/2024,On-site Support,Security,Over clearly history remember available best.,Team A,51.1,Pending,Show different actually price enjoy indicate me short.,2,No,,Care new control people tonight some.,,Response perhaps century get station in wind.,Negative
34a87e3d-1fb3-437b-ad40-91bf49b1d02e,ada28512-6424-41b0-bc29-f921dda77af7,Alison Simpson,Munoz Group,26/05/2024,Remote Support,Networking,Image body decide current letter.,Team B,15.33,In Progress,Might meet view become effect. Full visit inside help local.,3,Yes,,Development box situation whose response with box.,Too people add tough eat bill.,Develop individual matter allow conference tree teach.,Negative
55ebb2be-ac76-469e-a6e2-0a692193fedc,a39030b1-2c60-49ee-9ac0-55fdbc888858,Rebecca Fisher,Thompson-Gonzales,21/01/2024,Maintenance,Networking,Soldier get according already increase wish drug country hundred.,Team D,6.67,In Progress,Reduce police follow court area.,3,Yes,Want home difficult represent fund general.,,Second it walk.,Development beautiful pick.,Neutral
e4a7dc1e-5b23-47a2-83d0-bd75aafb1d71,d5551800-dcf4-42d3-a99b-3abd13c6d8e0,Christopher Flores,"Serrano, Hicks and Cooper",11/02/2024,On-site Support,Database Management,Person research tell on drug these build minute but this.,Team D,36.7,Escalated,But simple body you join expert any notice.,5,No,,Them describe boy.,No someone total street a response.,System TV despite present hour.,Neutral
d2432eef-f64e-4e81-92a4-eef50fd9d4ac,326dc4b1-b0db-4210-bc4e-be94bf394f89,Franklin White,Reed-Calderon,14/01/2024,Remote Support,Database Management,Rest on method need several.,Team B,38.06,Escalated,Television box attention significant peace explain. Discover together against look.,1,No,,,Seat model responsibility account person get.,Life hair treat picture dream top.,Positive
4f333322-5f7d-416b-857b-fa08663407eb,e915bb95-da2b-45d9-a649-ac65a982de42,Jillian Foster,Burns PLC,02/03/2024,On-site Support,Cloud Services,Speech parent still item someone fear local few.,Team A,9.51,Pending,Quickly account himself go bad. Bit like analysis space skill myself garden.,1,No,,,,Weight girl choose do item.,Neutral
f2ae12d2-4f2c-48a0-83a1-d25c73dcd948,4e71fa8e-0170-4613-853d-4c52b2b12d13,Catherine Johnson,Coleman Group,15/06/2024,On-site Support,Database Management,Man traditional consumer such single something report mission.,Team D,9.6,Resolved,None defense leg character and. Reach so just idea heavy bar born.,4,No,Everybody actually street along.,,Much without nothing check.,Last coach media player trial will.,Negative
30093690-a5b9-4bd1-9815-597e5b5e4fdd,56d8421d-ebd5-4607-8552-5c774ed9bc28,James Pacheco,"Lowe, Baird and Campbell",27/02/2024,On-site Support,Application Support,Fill program data prove window require recognize.,Team C,15.31,Pending,Fast establish bag possible not oil.,1,No,,Wind maybe possible may sing get.,Ok indicate they.,During first development morning either girl.,Negative
a80e4aa1-556c-4629-8571-c43d5c56362c,291fbd02-9ef6-40d1-9aa3-078c8983ceb2,Jenna Cooper,Schneider Group,29/05/2024,On-site Support,Security,Report material may fund try.,Team B,34.02,In Progress,Include central base shake wait radio. Ability close radio choice leave.,5,No,,,Own system data picture.,Term professor reach season media.,Neutral
97acc49c-3d4d-4780-9f7a-37d96369b119,119d97b1-f98a-4b40-8717-8d430a4878ce,Maria Mercado,"Bryant, Sanders and Lowery",23/05/2024,Consulting,Security,Benefit number paper book tough word painting market national.,Team B,27.05,Escalated,Rock put edge foot pass challenge.,1,Yes,At staff difference thing.,,,Wait drive early board serious amount present development.,Negative
2e7a944b-173b-4f0b-88d0-a7730c2043e8,46bbd2dc-f91b-45c7-849b-41d71dfc29a9,Paul Cuevas,Riley Ltd,28/05/2024,Consulting,Database Management,Allow management instead phone street.,Team D,48.77,Resolved,Without main pay kind suffer politics cell. Serve many also information film whatever.,2,No,,,,Media third argue those manage rule.,Neutral
32cb50e4-d879-4472-ac40-7f1de45c143a,82d5c7e6-3132-4664-951e-8b8f3ebc88c1,Tara Murray,Thompson and Sons,05/08/2024,Remote Support,Database Management,Authority prove measure employee more various.,Team C,10.6,Resolved,By black type second level manage.,2,No,,,,History foreign thank.,Neutral
017d949e-5549-4af8-9b5e-512a094d18b5,4c77b535-fd24-4d43-a953-585070f32509,Rebecca Jones,Dean-Silva,21/08/2024,Consulting,Application Support,Little coach hair evening business career woman.,Team A,34.88,Escalated,Last too purpose many. Street ahead modern commercial purpose.,5,Yes,Able organization game work court positive.,Then other entire five must.,Forget open strong if general before.,Fact former wish should health.,Positive
9ef23caf-1fd6-44d1-847f-4ef5b4196b9c,0c76e94e-cf6c-4339-a86e-9ad1c3dfca7c,Patricia Smith,Caldwell LLC,10/02/2024,Consulting,Database Management,Kitchen beautiful week art.,Team B,45.42,Resolved,Word might bank miss morning.,1,Yes,Each decision visit deal bit recently sing.,,Develop peace film trouble.,But source international.,Negative
0a5d3288-e0b0-4502-9314-5c67fac216e5,b2c26f4f-bbe7-469d-a34e-8c75e87f14ab,Jennifer Kaufman,"Singleton, Ortiz and Moore",18/08/2024,On-site Support,Networking,Share machine shake capital.,Team C,9.1,In Progress,There one ask common born. Stay happy ready according movie place quite.,3,No,Significant small like.,,,Learn policy be enjoy particular position wind.,Neutral
bb35a51a-b5f4-4450-917f-328e89d21f44,de8cd2e0-d79c-449e-b003-4949d60fca51,Kimberly Page,Obrien-Cook,31/07/2024,On-site Support,Application Support,Traditional probably finish energy performance.,Team C,56,Pending,That represent piece hard ten try season. My bag middle bill.,4,Yes,,,,Goal move hair game.,Positive
4339f738-8575-4e26-9b2b-c4983c1e2f71,c4002e8f-158d-411f-aa62-883559bbd3fc,Janice Murphy,Long-Jennings,09/04/2024,Remote Support,Application Support,Receive Congress power wind member trial bank manage.,Team B,16,In Progress,Away month pick your. Under conference different dark.,1,Yes,Small magazine role standard adult something she.,Size dream political result run pull situation.,,Simply service leg with always when.,Negative
1b57b7bf-d76c-4c5b-af6f-408794c74877,adb01d3c-dcc3-445c-8de7-75974c3782ef,Sean English,Myers-Phillips,03/06/2024,Consulting,Application Support,Hear painting box part from land.,Team C,2.94,Escalated,Executive trip medical drop. Ok employee executive left.,5,No,,,Hot evidence already space expect idea.,Officer name during star development argue carry generation.,Positive
594519d7-cc08-4f0e-b430-d2e76503dbfd,b1c2caaa-5fd6-49de-a254-892e2a51819d,Albert Barry,Franklin-Anderson,29/07/2024,On-site Support,Security,Pattern left such oil quite.,Team A,37.5,Resolved,Meeting dinner bill although sing.,4,Yes,Imagine hotel do wide.,Beautiful force center test successful thought.,,Agree like color letter expect money crime.,Positive
c824a162-10c1-439e-b849-8e8f37696f48,114c3575-ec0c-4f59-a7b3-86db787fdaf2,Teresa Craig,"Maxwell, Pennington and Vasquez",13/06/2024,Remote Support,Cloud Services,Product tough design effort great opportunity building result.,Team A,51.03,In Progress,Rock investment note his such.,1,Yes,,,True year tend force effect education.,Reduce hold allow get suffer little.,Positive
0a23e1fe-a5cf-4d82-84b7-79700f020d6a,8ceb212f-9e94-4676-a90f-208a9126ace0,John Lee,Daniel-Miller,24/08/2024,Consulting,Networking,Call able art when new through.,Team B,70.24,Escalated,Two why reflect hold. They fund rule.,1,Yes,Agency station picture.,Mission half spring value.,,Huge piece example sometimes.,Positive
f6205209-10a5-48bf-8cd2-a39a7031b4ef,80e67d4b-f13c-4d5f-854d-78e321004283,Heather Allen,"Diaz, Dorsey and Foster",04/07/2024,Consulting,Application Support,Oil natural claim land speech wind big pick.,Team C,42,In Progress,Get thought arrive develop fact.,5,No,Early number however.,Once yard dream its car.,,Sport successful ask smile beautiful certainly.,Positive
d0d8bed3-47d7-4f6a-a287-d1ca7da1d083,dd5472af-33b4-438e-9609-fe51d0e13711,Angela Bell,"Oliver, Pratt and Rose",12/08/2024,Maintenance,Application Support,Administration wear experience and his huge reality without mother.,Team B,22.7,In Progress,Scene effort address employee hard remain bad.,4,Yes,Consider sure discuss door.,,Purpose dark both break east section however approach.,Green health guy.,Positive
2fbe68f0-8cdc-4353-a669-017b8151b2eb,20713571-75c2-4b11-954e-452d82569031,April Turner,Wu-Cole,23/03/2024,Maintenance,Cloud Services,Star difference summer appear lay else everybody trade.,Team B,31.91,Resolved,Test million during amount.,2,No,Black else nature thousand station.,,Million almost job always team together out third.,Consider plant push baby.,Positive
b6b3c7e2-dd54-4635-bef2-175c2657e445,5fb4de32-e7b6-47c5-a771-ccc4ebb729fb,Dwayne Sweeney,"Herrera, West and Pitts",11/06/2024,Consulting,Database Management,Most theory article agreement professional forget piece away final compare.,Team C,27.34,Pending,Modern life couple worker. Election bar one with.,3,No,,Common live throw be.,,Movie size cause choice seven summer.,Neutral
d6b11b8e-09f9-4ceb-86dc-8f75ceff6bde,2def6b69-0bb1-4124-9214-7b28dd057cff,Justin Graham,"Mueller, Simmons and Mejia",19/04/2024,Consulting,Application Support,Bad ten treat meeting commercial know discussion approach more.,Team C,24.17,Resolved,Economy civil not control personal service likely clearly.,2,Yes,,,,Service machine everyone three yes hundred.,Positive
b2ce7246-ac81-4b1b-bbeb-a141406c3bb4,af571e39-caea-4860-b589-1cf13081ed81,Jennifer Reynolds,"Galvan, Simpson and Reid",11/08/2024,Maintenance,Security,About loss include significant source green.,Team C,10.49,In Progress,Feeling rule discuss idea.,5,Yes,,,,Choice yeah century people and.,Positive
11f84ea4-b37d-4e64-bfa6-1c5e172fc260,cd06a485-b48a-4034-97e7-4457a099c34e,Joseph Tucker,"Coleman, Santos and Stone",23/04/2024,Maintenance,Networking,Street thought institution bed consumer movement apply visit develop station say.,Team D,3.25,Pending,Site there evening drug. Process support their across sign support this.,3,No,Question behind also professional listen.,Page especially term consider.,Mention follow those.,Level plant require pressure.,Negative
0bca872f-00f8-4170-8e0f-80563422abf7,59e55152-747b-4a89-831b-c36df3e5f35e,Brian Johnson,"Gonzalez, Knight and Mcdaniel",01/08/2024,Remote Support,Cloud Services,Grow single give hotel future tree develop able collection.,Team D,37.64,Resolved,Adult space blood easy seem improve same. Treat clearly guy magazine today cost recognize result.,1,No,Much hospital everyone on attack bill special.,,Forward everything happen power against PM what.,Maintain full young son them.,Neutral
14624ba0-9eda-48ed-a455-ef0426020851,d7f14022-010d-4fb1-9e54-2ffffd504b21,Tonya Harris,"Alexander, Romero and Stevens",24/04/2024,Maintenance,Application Support,Successful leg general avoid dark heart instead choice.,Team B,70.61,Resolved,Benefit open significant amount agent system. As factor beyond create.,4,Yes,,,Unit security rise only throw.,Production business about up sister.,Positive
cf3770d1-5677-4d1d-b2c4-bb838bfea6ba,26a92fd3-2c0b-4461-bacf-d7ce2d350c5f,Kimberly Farmer,"Gutierrez, Huang and Coleman",24/06/2024,On-site Support,Database Management,Rich television serve group team night social.,Team B,16.3,Pending,Game into ready project notice husband traditional. Mouth tonight magazine knowledge agree.,1,No,And lead investment.,Both mention certainly thank specific friend garden.,,Such house easy possible travel important discuss.,Positive
ed163a12-72ec-4836-9838-4bc094fdbe66,100782c4-330c-4ffa-8e9b-ca8f51558f75,Michael Arnold,Nguyen Inc,23/05/2024,On-site Support,Application Support,Actually reveal minute school method cut return same test institution center.,Team C,69.64,Escalated,Right population perform rise former generation. Source point must billion agree.,2,Yes,Near still too national hour.,,Close threat message away ever benefit raise officer.,Federal relate history concern receive other collection.,Positive
34c8291d-aaa5-4ff3-ae9c-31a5a2da9326,afa3474c-8742-49dd-b012-7a4fb602bd73,Michelle Brown,Pham and Sons,05/02/2024,Maintenance,Cloud Services,Heart write pretty him book enough their.,Team A,20,In Progress,Wife star rest reality development medical trial. Blood read official open.,4,No,,Drive price official.,,Moment spring training just which.,Neutral
7a4d6697-f1a3-44ce-827f-9529ba9b9ed8,3df214a1-2f40-4e8f-b4f6-e8f6c60e3224,Barry Dean,"Adams, Martinez and Davis",01/03/2024,On-site Support,Application Support,Cell usually which human last.,Team D,41.12,In Progress,Skin court perhaps whole four pretty.,5,Yes,,Miss say them become modern reality hospital.,Measure understand sense door PM.,Leave shoulder against decision control country.,Neutral
8222f2c3-06da-458a-80cd-d550bb7cf268,258f4673-378b-4e55-8e6d-7fbafb89c591,Sarah Coleman,Jackson and Sons,15/08/2024,Maintenance,Cloud Services,Financial Congress run case country low director.,Team D,20.35,In Progress,Action investment without long spring.,5,Yes,Mother whatever white how else month real concern.,Pressure with put argue.,,Particularly deal turn account which oil.,Positive
c2b3a610-39c1-4768-bdf5-87a13255ebce,d3c6fdd4-2cd4-4c46-bc88-6b629e548907,Sabrina Sandoval,"Roman, Jones and Barker",19/07/2024,Consulting,Networking,And important age outside too social dinner market.,Team A,17.68,Pending,Others staff young fund likely.,5,Yes,,Reality carry reveal population walk.,Will stand drop thank board give bit.,Their task analysis career increase.,Positive
24b29b27-db1f-4580-9891-5f1c1f74287d,dffba8b9-966f-441c-bb91-ba6588b92f09,James Rich,Gonzalez-King,06/05/2024,Maintenance,Database Management,Catch Democrat whole stage energy which when.,Team D,22.56,Pending,Explain realize herself teach identify. Board easy for land.,5,No,,Arm follow attorney couple.,Whether compare evening.,Put around drive someone condition friend whom.,Negative
82ac8446-ed30-45d7-99d2-896747656d38,77c8a974-c8c1-4f98-9532-7aaa7416f06e,Kimberly Gregory,Thompson-Atkins,09/06/2024,Maintenance,Security,Consider green gun area agreement natural choice item police modern.,Team D,33.68,Escalated,Discuss economy parent my affect.,4,Yes,,Detail again unit more owner black thing add.,,You key feel edge look environmental.,Negative
2abcb05a-890c-42f4-8485-e6dd56c86919,1621115d-9051-44eb-851a-8420d881ddeb,David Guzman,Lee Group,21/06/2024,Maintenance,Database Management,Why section what stop example same send cut.,Team B,59.98,Pending,Policy nature study.,2,No,,Teach great factor art discussion account.,,Number be word sport successful money everybody world.,Positive
79bdc4c7-7ad4-487d-a3c1-99f6e7983ec5,f70ac38c-6b0d-4b0f-a576-78221bc28a27,Daniel Velasquez,Berry PLC,02/06/2024,Remote Support,Networking,High effort top oil type would response ground always.,Team D,36.95,Escalated,Course able past.,2,No,,,,Street garden report consider poor continue peace thank.,Neutral
